date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-07-01,15.6,11.5,20.1,0.3,,230,12.6,44.6,1014.3,360
2013-07-02,15.1,10.9,19.9,0.1,,244,9.7,28.8,1014.7,510
2013-07-03,18,15.1,24.2,10.2,,125,8.3,22.7,1010.2,120
2013-07-04,17.2,13.5,19.9,0,,244,7.9,29.9,1018.9,12
2013-07-05,16.9,10.2,22.2,0,,252,13.3,33.5,1027.2,486
2013-07-06,15.3,7.6,20.6,0,,340,8.6,22,1032.1,960
2013-07-07,17.2,9,22.3,0,,340,7.6,22.3,1032.8,906
2013-07-08,18.4,10.6,24.6,0,,305,8.6,28.8,1031.5,870
2013-07-09,18.6,10.7,25.2,0,,281,10.1,31,1025.7,870
2013-07-10,16.8,12.4,22,0,,302,16.9,43.6,1019.3,684
2013-07-11,16.7,9.9,22.9,0,,302,14,33.5,1020.2,888
2013-07-12,16,9.8,22.5,0,,260,11.5,26.6,1021.6,864
2013-07-13,16.1,10,21.9,0,,263,15.5,36,1021.8,522
2013-07-14,15.7,11.3,19.2,0,,275,20.2,42.8,1021.3,372
2013-07-15,15.9,10.5,21,0,,267,14.8,33.5,1022.1,474
2013-07-16,17.8,13.3,23.5,0,,256,12.6,29.2,1023.3,552
2013-07-17,18.7,11.6,24.5,0,,290,10.4,25.2,1024.5,546
2013-07-18,18.9,12.3,25.2,0,,275,12.6,36.7,1024.9,792
2013-07-19,18.9,12.9,25,0,,277,20.2,43.9,1021.8,540
2013-07-20,18.9,10.5,24.9,0,,343,8.3,20.2,1023.4,936
2013-07-21,20.6,11.3,29.1,0,,271,6.8,27.4,1022.6,942
2013-07-22,21,12.9,27.4,0,,27,7.2,24.1,1018.9,936
2013-07-23,20.5,12.9,26.7,0,,47,12.2,36.4,1016.8,918
2013-07-24,20.6,14.9,24.8,2.1,,72,12.2,27.4,1016,618
2013-07-25,20.6,16.2,25,0.1,,70,7.6,24.5,1015.7,492
2013-07-26,23.2,16.8,29.1,0,,118,5.8,21.6,1014.5,396
2013-07-27,22.3,18.5,27.2,24.4,,112,9.7,52.2,1010.8,528
2013-07-28,21.7,15.1,26.9,0,,237,12.2,42.1,1009.5,408
2013-07-29,19.6,14.4,24.2,0.5,,40,8.6,25.9,1014.4,420
2013-07-30,18.8,15.3,22.4,19.9,,238,13.7,41.4,1013.7,468
2013-07-31,17.9,14.6,22.4,0.4,,239,14.4,54.4,1013.8,558
2013-08-01,20.6,14.5,27.6,0,,199,7.9,28.4,1016.3,318
2013-08-02,26.1,18.2,33.4,0,,126,7.9,24.5,1013.5,900
2013-08-03,22,15,26.2,2.3,,217,11.9,49.3,1015.5,426
2013-08-04,19.1,13,24.9,0,,230,7.2,25.2,1022,678
2013-08-05,21.6,13.6,27.5,0,,124,9.4,29.9,1018.6,684
2013-08-06,20.7,15.2,24.1,0,,211,15.1,42.5,1013.7,570
2013-08-07,17.3,10.4,20.4,13.4,,353,12.6,29.2,1015,522
2013-08-08,17.5,14.9,20,0,,243,14,41.4,1013.7,48
2013-08-09,17.3,12.4,22.7,0.2,,248,9,26.3,1019.5,564
2013-08-10,17.6,15.2,21.5,1.2,,200,11.9,54,1016.6,270
2013-08-11,15.4,12.9,19,11.1,,235,11.5,34.6,1014.8,186
2013-08-12,14.6,12,18.8,2.9,,220,11.5,43.2,1012.3,138
2013-08-13,14.4,10.7,19.2,5.2,,239,15.8,50.8,1012.9,552
2013-08-14,15.3,11.3,19.9,0,,257,18,48.2,1019.1,612
2013-08-15,16.4,10,21.4,0.1,,209,8.6,29.2,1021.1,462
2013-08-16,19.6,16,25.9,8.2,,207,11.5,37.8,1016.9,330
2013-08-17,18.7,15.5,23.4,0.2,,211,7.9,28.4,1014,234
2013-08-18,18.1,13.6,21,1,,202,11.2,45,1010.1,42
2013-08-19,16,10.9,20.1,0,,248,7.9,24.8,1016.5,330
2013-08-20,15.3,9.7,19.5,0,,266,9.7,27.7,1026.1,282
2013-08-21,16.7,10.7,22.2,0,,231,7.2,24.5,1025.8,576
2013-08-22,18.6,14.3,22.6,0,,104,6.8,23.4,1022.3,432
2013-08-23,18.8,14.1,23.4,0,,77,12.6,39.6,1022,744
2013-08-24,18.1,14.3,22.1,0,,81,18.4,49,1018.8,810
2013-08-25,18.8,16.2,22.6,0,,67,20.9,44.6,1018.2,810
2013-08-26,17.9,14.7,21.1,0,,65,20.5,41.8,1021.7,810
2013-08-27,17.7,12.5,22.7,0,,58,10.4,33.1,1019.8,666
2013-08-28,17.3,11.1,23.2,0,,8,7.6,27.4,1020.3,666
2013-08-29,16.2,8.9,21.6,0,,245,9,33.5,1021.1,510
2013-08-30,17.3,12.5,21.9,0,,221,8.6,31.3,1018.1,48
2013-08-31,16.4,10,20.3,1.6,,251,15.1,47.2,1017.3,222
2013-09-01,13.7,10,17.5,8.3,,248,16.2,55.8,1020.1,234
2013-09-02,15.5,12.6,17.4,4.8,,257,22.7,51.1,1015.2,0
2013-09-03,16.7,11.1,20.1,0,,280,14.8,34.2,1023.6,42
2013-09-04,15.5,10,19.2,0,,79,5.8,15.5,1025.4,144
2013-09-05,18.8,14.8,23.5,0,0,106,9.4,26.6,1019.1,738
2013-09-06,21,15.9,26.7,0,0,120,11.9,30.2,1013.1,744
2013-09-07,20,16.2,24.5,0,0,99,7.6,20.9,1017.8,384
2013-09-08,17.3,13.7,21.4,0.8,0,115,11.2,32,1017.8,66
2013-09-09,12,10,13.9,17.2,0,258,9.7,39.2,1015.3,0
2013-09-10,11.9,8.2,14.2,1.8,0,113,7.6,31.3,1010.6,198
2013-09-11,12.6,9.4,15,0.1,0,33,7.6,24.1,1011.1,66
2013-09-12,13.9,8.3,18,0.2,0,345,5,17.6,1015.1,114
2013-09-13,15,11.5,20,0,0,239,5.8,22.3,1017.6,198
2013-09-14,15.3,11.7,19.7,6,0,155,8.3,39.2,1011.7,246
2013-09-15,13.7,11.3,16.4,6.7,0,226,13.3,44.6,1006.6,240
2013-09-16,11.4,7.5,14.7,1.9,0,207,15.1,54.4,996.9,288
2013-09-17,10.1,6.8,15.1,3.7,0,203,14,50.4,998.2,390
2013-09-18,10.8,7.1,15,0,0,233,7.6,24.8,998.1,366
2013-09-19,11.4,5.2,17.3,1.3,0,240,9.4,37.8,1007,384
2013-09-20,11.7,9.3,14.2,0,0,111,6.5,17.6,1012.3,36
2013-09-21,13,9.2,17.3,0,0,245,9,30.2,1023.6,66
2013-09-22,15.6,12.3,18.6,0.1,0,233,17.6,47.5,1022,114
2013-09-23,15.9,13.9,18.3,0,0,275,21.6,47.5,1019.9,78
2013-09-24,13.9,8.9,16.9,0,0,302,13,31.3,1016.1,108
2013-09-25,11.1,8.6,15.1,16.7,0,97,8.3,33.5,1014.1,78
2013-09-26,10.3,6,13.8,1,0,41,13.7,47.9,1016.3,552
2013-09-27,9.9,5.7,15,0.7,0,261,9.4,31,1018.8,258
2013-09-28,9.3,4,14.2,0,0,346,9.4,24.5,1018.5,594
2013-09-29,11.4,5.7,15.3,0,0,85,13.3,42.8,1020.2,588
2013-09-30,10.9,8.2,13.9,0,0,80,15.5,42.8,1019.2,606
2013-10-01,10.8,5.1,13.7,0,0,77,13.7,36.7,1021.2,594
2013-10-02,10.1,5.9,13.9,0,0,90,11.9,35.3,1026.3,612
2013-10-03,9.1,5.2,13.5,0,0,116,15.5,47.5,1026,576
2013-10-04,9.6,5.8,12.4,1.3,0,143,14.4,41.8,1018.8,150
2013-10-05,13.5,10.7,16.4,0,0,213,8.6,24.1,1017.3,12
2013-10-06,12.3,7.8,16,0,0,252,7.2,22.3,1024.2,24
2013-10-07,12.7,9,17.8,0,0,215,7.9,28.8,1026.4,408
2013-10-08,13.1,9.1,16.7,0,0,196,6.8,33.5,1023.7,126
2013-10-09,13.4,9.8,15.7,0.8,0,223,12.2,40,1012.2,6
2013-10-10,9.9,7.4,12.1,0.4,0,177,8.6,33.1,1007.8,192
2013-10-11,13.4,11.9,14.5,0,0,48,33.1,62.3,1021,48
2013-10-12,13,11.6,13.4,9.8,0,67,33.1,59.4,1021.7,0
2013-10-13,10,5.5,11.9,0,0,126,7.2,24.8,1019,90
2013-10-14,9.5,4.8,14.8,0.1,0,117,7.2,19.8,1017.8,354
2013-10-15,9.8,8,11.7,10.7,0,145,8.6,27,1008,0
2013-10-16,11.5,9.9,13.2,0.6,0,54,11.9,34.6,1011.3,12
2013-10-17,11.2,10,12.5,7,0,212,17.3,52.2,1003.9,0
2013-10-18,7.8,3.1,10.4,0,0,330,12.2,37.8,1017.8,438
2013-10-19,8.2,4.4,10.6,4.7,0,125,9.7,30.2,1014.4,0
2013-10-20,13.9,10.4,15.9,7.6,0,200,10.1,33.8,1009.9,18
2013-10-21,13.5,12.1,14.9,0.2,0,200,10.8,33.5,1010.9,12
2013-10-22,15.8,12.4,18.9,0.1,0,163,10.4,29.5,1007.9,408
2013-10-23,16.3,13,18.5,0.3,0,190,14.8,52.9,1002.7,24
2013-10-24,11.6,7.3,14.5,0.1,0,225,14,47.9,1014.2,180
2013-10-25,10.7,4.9,14.9,0.9,0,159,9.7,32.8,1014.6,18
2013-10-26,15.3,13.4,17.8,0.3,0,206,13.7,45.7,1007.7,168
2013-10-27,14.1,12.8,17.3,1.9,0,199,19.4,66.6,999,114
2013-10-28,13,9.8,17.5,13.5,0,208,27.4,111.6,991.4,24
2013-10-29,10.2,8.2,12.1,5.5,0,217,19.4,53.6,1004.4,30
2013-10-30,8.9,6.6,11.9,1.3,0,218,14.4,41.8,1016.7,198
2013-10-31,9.1,6.6,12.5,5.8,0,197,17.3,48.6,1019.2,234
2013-11-01,10.2,8.6,11.1,2.3,0,202,13.7,32.8,1011.6,0
2013-11-02,9.1,8.1,10.3,8.2,0,187,6.8,21.6,1001.9,6
2013-11-03,9.7,7,11.6,0.3,0,204,19.1,60.5,994.9,84
2013-11-04,6.5,4.8,7.4,6.5,0,209,13.3,41.4,986.7,0
2013-11-05,7.7,5.9,10.1,2.2,0,213,13,38.9,991.6,168
2013-11-06,6.8,5.3,10.1,4.3,0,212,10.8,43.2,994.8,186
2013-11-07,8.2,6.9,10.9,0.5,0,202,9.4,32,1002.3,96
2013-11-08,7.7,5.7,10.5,2.6,0,189,9.4,27.4,1007.8,282
2013-11-09,7.7,5.6,9.6,11.7,0,201,18.7,64.1,1000.7,84
2013-11-10,5.7,3.6,9,0.2,0,261,14.4,43.2,1004.9,276
2013-11-11,5.9,0.1,10.5,0,0,231,10.8,46.1,1026,276
2013-11-12,6.7,5.4,7.8,1.7,0,209,14.8,37.8,1023,0
2013-11-13,6.7,3,10.1,0,0,239,11.5,38.2,1026.7,324
2013-11-14,6.2,4.7,7.8,0,0,189,11.5,34.6,1019.8,78
2013-11-15,6.2,4.8,6.8,0,0,216,8.3,27.4,1027.8,0
2013-11-16,8.1,6.8,9.4,0,0,234,16.6,42.5,1026.9,0
2013-11-17,7.7,3.3,10.5,0,0,287,8.6,25.2,1024.7,234
2013-11-18,6.2,4.9,7.1,0.1,0,153,7.6,25.2,1011.5,0
2013-11-19,5.3,1.4,7.1,0.1,0,232,11.9,33.1,1006,0
2013-11-20,2,-3.2,5.5,0,0,340,7.2,22.3,1005.6,66
2013-11-21,1.4,-4.4,5.5,1.2,0,304,9,28.8,1006.9,300
2013-11-22,5.4,4.7,6.2,0,0,34,16.9,35.6,1014.5,0
2013-11-23,4.6,1.4,6.3,0.2,0,316,10.1,26.6,1019.9,228
2013-11-24,3.4,-3.4,6.2,0,0,301,16.2,46.4,1021.7,300
2013-11-25,0.3,-5.1,5.2,0,0,295,11.9,32.8,1029.1,342
2013-11-26,0.8,-4.7,4.3,0.8,0,262,8.6,22.7,1033.1,240
2013-11-27,6.7,3.7,9,0.6,0,236,17.6,41.4,1026.9,0
2013-11-28,7.7,4.8,8.9,0,0,280,24.1,51.5,1025.2,180
2013-11-29,5.6,4,6.6,10.6,0,242,15.5,57.6,1012.4,0
2013-11-30,5.4,4.2,6.5,0.1,0,296,16.9,46.8,1015,0
2013-12-01,6.8,-0.2,9.5,0.1,0,269,22.3,56.9,1023.2,30
2013-12-02,1,-2.5,4.3,0,0,223,6.1,18.7,1034.1,114
2013-12-03,1.5,-0.3,4,0,0,201,10.1,23,1027.6,0
2013-12-04,4.9,3.4,6.9,1.9,0,235,14.8,41,1018.8,0
2013-12-05,4.1,0.7,6.1,10.2,0,233,31.3,98.3,1003.6,0
2013-12-06,1.7,0.3,3.8,2.1,0,276,41.4,95.4,1003.3,12
2013-12-07,0.8,-0.7,2.2,1.6,0,264,16.9,50.8,1019,102
2013-12-08,5.5,0.5,9.1,12,0,213,18.7,55.8,1015.8,0
2013-12-09,9,8.6,9.5,0.1,0,252,16.6,45.4,1020.6,0
2013-12-10,7.1,5.1,8.6,0,0,225,11.5,33.1,1032.7,0
2013-12-11,4.4,1.8,5.6,0,0,220,10.8,29.5,1032.8,0
2013-12-12,2.2,1.5,3.2,0.4,0,199,13,36.7,1027.3,0
2013-12-13,3.1,1.8,4.7,3.6,0,208,10.4,32.4,1022.1,0
2013-12-14,3.2,0.2,6.3,0.4,0,207,12.6,36,1022,0
2013-12-15,6.9,4.9,8.7,1.7,0,210,18,43.9,1022,0
2013-12-16,8.8,7.3,11,1.5,0,195,18.4,44.3,1020,0
2013-12-17,5.6,2.1,9.8,0.2,0,227,9.4,31.7,1022.9,6
2013-12-18,5.6,2,7.7,0,0,148,9.7,29.5,1017.4,12
2013-12-19,6.4,3.4,8.2,5.9,0,182,14,41.4,1005.1,0
2013-12-20,4.6,2.4,6.3,0,0,202,14.8,41.4,1017.8,0
2013-12-21,6.3,5.4,7.4,3.3,0,202,20.9,51.5,1017.4,0
2013-12-22,7.3,5,8.5,1.7,0,204,22,55.4,1008.6,6
2013-12-23,6.1,4.2,9.5,0.8,0,197,18.7,54,1007.5,120
2013-12-24,11,7.6,12.1,7.5,0,184,27,72.7,990.1,0
2013-12-25,7.5,3.4,10.4,0.3,0,189,12.2,50.4,989.5,18
2013-12-26,3.1,-1.1,5,2.1,0,68,5,16.2,998.4,0
2013-12-27,5.7,3.2,8.5,5,0,189,18.7,55.8,996.6,0
2013-12-28,6.8,4.7,8.5,0.2,0,192,12.6,33.5,998.6,0
2013-12-29,5.3,4.4,6.4,5.5,0,220,14,39.6,1010,0
2013-12-30,4.5,3.2,6,0.1,0,194,18,42.1,1020.2,168
2013-12-31,4.6,2.9,6.3,0,0,166,13,38.5,1016.1,168
2014-01-01,3.6,2.3,5.7,0.6,0,165,12.6,34.9,1008.8,30
2014-01-02,5.9,3,7.9,1,0,164,14.4,38.9,1000.9,0
2014-01-03,6.7,4.6,9.3,2.7,0,179,14.8,58.3,1002.7,0
2014-01-04,6.4,5.4,8.4,0,0,180,15.1,44.6,1003.4,66
2014-01-05,5,3.1,7.2,0.7,0,194,11.5,37.1,1002.9,0
2014-01-06,6.7,3,10.2,10.4,0,178,17.3,40.7,1003.7,0
2014-01-07,9.5,7.7,11,0.8,0,202,18.4,53.6,1007.1,18
2014-01-08,8.5,7.4,9.4,2.4,0,223,19.1,49.3,1011.3,0
2014-01-09,7.9,5.4,10.6,9.9,0,208,21.6,71.6,1000.8,0
2014-01-10,6.4,5.6,7.4,3.5,0,249,24.1,59.8,1007,36
2014-01-11,5.4,2.4,6.7,5.3,0,234,18.4,55.1,1009.6,0
2014-01-12,4.2,1.5,6.8,0,0,252,18.7,56.9,1017.6,216
2014-01-13,3.3,0.9,6.3,1.7,0,163,11.5,38.9,1010.6,0
2014-01-14,3.2,-0.2,5.1,0,0,117,6.8,19.1,1009.4,72
2014-01-15,3.1,1.5,3.8,3,0,124,9.7,29.5,1009.7,0
2014-01-16,2.8,2,3.9,10,0,118,14,34.9,1003.4,0
2014-01-17,5.8,3.2,7.5,1.9,0,143,6.8,20.2,1001.5,24
2014-01-18,5.6,4.1,6.5,0.2,0,107,10.8,40,1006.2,0
2014-01-19,2.8,0.4,4.1,0,0,84,28.8,69.5,1008.9,0
2014-01-20,0.3,-0.3,0.6,0.2,0,83,22.3,45.7,1010.4,0
2014-01-21,-0.5,-1.2,0,1.8,0,91,11.9,35.3,1014.2,0
2014-01-22,-2.6,-3.4,-1.1,0,0,99,19.8,49,1018.4,0
2014-01-23,-3.1,-5,-2.3,0,0,112,18.7,45.4,1018.9,0
2014-01-24,-5,-6.5,-4,0,0,89,20.2,45.4,1021.7,264
2014-01-25,-7.4,-9,-5.8,0,0,116,14,41,1022.3,132
2014-01-26,-8.8,-10.8,-7,1.1,0,102,18.4,43.9,1010.1,348
2014-01-27,-2.1,-8.3,2.9,0.4,10,125,13.3,38.9,995.7,156
2014-01-28,-0.9,-2.1,0.5,0,10,107,14.4,38.5,1004.6,0
2014-01-29,-4.7,-5.9,-1.7,0.7,0,91,20.2,44.3,1010.9,0
2014-01-30,-4.5,-5.3,-3.3,0.7,10,101,13,31.3,1014.5,0
2014-01-31,-3.6,-5.3,-2,0,10,111,12.6,34.9,1011.1,0
2014-02-01,2.3,-2,4.2,1.4,0,158,14,40.3,1001,0
2014-02-02,4.1,1.8,7.2,0,0,174,10.8,34.2,1011.4,312
2014-02-03,1.7,-2,5.9,0,0,119,9.4,37.1,1016.8,300
2014-02-04,2.5,0.8,6.2,0,0,136,8.3,29.9,1009.9,204
2014-02-05,2.1,-0.2,5.3,0.1,0,132,9,28.4,1001.4,174
2014-02-06,6.2,2.6,8.6,2.5,0,179,14.8,40.3,1000.1,12
2014-02-07,6.4,4.4,10.2,7.2,0,177,19.1,61.6,989.6,18
2014-02-08,5.6,3.5,7.2,1.1,0,179,16.6,43.6,992.3,0
2014-02-09,5.8,3.7,8.3,8,0,185,20.5,61.9,989.3,138
2014-02-10,5.1,2.7,8.7,0.1,0,167,10.8,36,998,312
2014-02-11,4,1.6,6.8,0.3,0,192,12.2,46.1,997.6,96
2014-02-12,5,3.1,7.6,2.2,0,194,15.5,50.4,1002,222
2014-02-13,5.8,3,8.8,4.4,0,185,15.5,47.5,993.7,156
2014-02-14,4.1,1.8,6.7,0.7,0,197,12.6,40.3,1002.2,156
2014-02-15,9,4.3,12.5,4.3,0,179,22.3,66.2,992.8,72
2014-02-16,5.6,3.1,8.1,7.9,0,226,24.5,68.8,1000.5,18
2014-02-17,4.5,2.1,8.1,0,0,226,11.9,32.8,1012.3,426
2014-02-18,5.7,2.7,9,0.1,0,182,9.7,32.8,1013.4,36
2014-02-19,5.7,4.6,7.1,1.6,0,219,10.1,28.8,1009,0
2014-02-20,7.6,5.8,10.5,4.7,0,197,13.7,37.8,1007.8,102
2014-02-21,7,3.8,9.2,1.5,0,213,13.3,36.7,1002.6,0
2014-02-22,5.1,3.2,6.8,0.3,0,200,15.5,42.8,1009.9,78
2014-02-23,6.7,3.4,10.2,0,0,192,16.2,42.5,1018.3,480
2014-02-24,7.2,3.2,11.5,0,0,162,13.7,41,1016,432
2014-02-25,8,3.5,13.2,0,0,148,9.7,27,1011.1,402
2014-02-26,8.5,2.2,11.9,0,0,192,7.2,23,1015.4,198
2014-02-27,6.1,1.8,10.9,0,0,155,7.9,26.6,1014.7,402
2014-02-28,4.2,-1.1,7.2,0,0,144,5.4,19.8,1005.6,12
2014-03-01,3.4,-1.9,7,0.1,0,83,6.8,23.8,1004.6,228
2014-03-02,5.3,2.7,7.4,0,0,170,8.6,27.7,1002.1,138
2014-03-03,6.4,3,10.6,0,0,116,10.8,40.7,996.3,420
2014-03-04,5.2,2.3,7.5,0.1,0,52,5.8,17.3,1004.2,18
2014-03-05,4,1,6,0,0,322,7.2,19.4,1018.4,0
2014-03-06,6.6,2.6,11.6,0,0,189,10.4,31.3,1028.3,306
2014-03-07,8.7,4.7,13.2,0.1,0,197,15.5,47.5,1024.4,114
2014-03-08,6.8,0.7,12,0,0,194,9.7,39.6,1032.1,576
2014-03-09,12.2,6.2,19.3,0,0,183,12.2,34.2,1028.3,618
2014-03-10,11.1,5.5,17.6,0,0,224,11.9,40.3,1026.7,624
2014-03-11,5.1,-0.3,8.8,0,0,33,10.8,25.6,1036,654
2014-03-12,5,-2,13.5,0,0,61,4.7,19.1,1035.8,660
2014-03-13,7,0.2,15.6,0,0,229,8.6,28.4,1028.7,642
2014-03-14,7.2,4.2,12.1,5.1,0,249,16.6,61.9,1022,510
2014-03-15,7.7,5.9,10.4,1.7,0,268,37.1,77.4,1008.9,372
2014-03-16,8.6,7.3,10,0.8,0,268,35.3,67.3,1006.9,0
2014-03-17,8.8,7.6,10.3,0,0,253,25.2,52.9,1011.7,0
2014-03-18,8.4,6.5,11,1.9,0,241,19.1,47.5,1009.5,54
2014-03-19,8.2,5.9,10.9,0.2,0,244,20.9,64.1,1012,18
2014-03-20,13.1,7,19.2,0.8,0,213,19.4,47.2,1010.7,624
2014-03-21,7.5,3.3,12.7,10.4,0,230,15.8,53.3,1004.6,0
2014-03-22,6,2.9,11.3,2.5,0,186,11.9,41.4,1002.6,270
2014-03-23,5.8,2.6,10.3,0,0,217,12.2,33.8,1004.2,432
2014-03-24,4.5,-0.6,8.8,0,0,265,7.6,19.8,1011.8,360
2014-03-25,4.2,-2.9,9.2,2.4,0,330,11.5,34.9,1012.8,636
2014-03-26,5.3,2.5,10,0.2,0,146,14.8,36,1016.4,270
2014-03-27,4.2,3.1,6.5,0,0,63,18.4,37.8,1022.6,258
2014-03-28,5.2,3.8,6.8,0,0,67,16.6,34.6,1025.1,6
2014-03-29,7,2.3,12.9,0,0,71,10.4,23.8,1024.9,360
2014-03-30,7.1,1.9,13,0,0,40,7.6,19.8,1019.4,468
2014-03-31,5.5,0.7,9.5,0,0,320,4.7,13.7,1016.4,18
2014-04-01,5.3,4.4,6.8,0,0,63,14.8,36,1015.3,0
2014-04-02,8,3.7,15.4,0,0,81,9.7,21.6,1009.6,330
2014-04-03,6,4.4,9.8,0,0,49,19.8,42.5,1008.7,384
2014-04-04,5.5,4.4,7,25.7,0,78,20.9,47.2,1013.3,60
2014-04-05,8.3,5,11,1.2,0,155,7.2,23.8,1015.5,0
2014-04-06,11.2,8,13.8,11.6,0,192,11.2,39.6,1015.4,0
2014-04-07,14.5,12.9,18.1,0.4,0,217,12.2,38.5,1012.7,144
2014-04-08,10.6,6.3,15.8,10.4,0,223,18.4,66.2,1007.8,42
2014-04-09,8.5,5.8,11.2,0,0,260,25.6,55.8,1016.6,156
2014-04-10,8,4.6,10.9,0,0,266,7.6,23.4,1020.6,24
2014-04-11,9.3,3.9,13.3,0,0,250,11.9,30.2,1019,264
2014-04-12,7.7,0.8,12.6,1.5,0,238,11.5,37.1,1016.8,300
2014-04-13,9.1,7.2,12.1,4.7,0,244,21.2,58,1012.7,396
2014-04-14,7.4,4.6,10.6,0.2,0,269,29.9,77,1008.1,372
2014-04-15,7,-0.1,11.3,0,0,319,20.2,45.7,1022.5,810
2014-04-16,7.1,-1.4,13.2,0,0,327,7.6,26.3,1030.5,792
2014-04-17,10.2,5.5,16.5,3.5,0,195,17.3,56.2,1017.1,390
2014-04-18,6.9,4.3,10.2,0.5,0,316,15.5,35.6,1011.3,18
2014-04-19,9,4.3,13.2,0,0,41,16.9,38.5,1022.1,630
2014-04-20,11.1,8.2,15.1,0,0,50,22,42.1,1016.1,792
2014-04-21,10.9,8.6,16.1,0.2,0,55,20.9,41,1011.1,342
2014-04-22,12.1,8.2,17.8,20.6,0,53,14.8,26.6,1013.5,390
2014-04-23,9.3,7.5,11.1,0.4,0,54,15.1,37.4,1021.7,6
2014-04-24,8.3,6.7,10,0,0,63,18.4,37.1,1023.3,0
2014-04-25,10.7,5.5,15.6,0,0,45,14.8,30.2,1018.3,810
2014-04-26,11.8,6.9,17.9,0,0,52,14.8,27,1013.5,822
2014-04-27,12.5,8.1,17.6,0,0,57,18.4,41.8,1010.7,810
2014-04-28,12.1,7.6,17.6,0,0,45,13,30.6,1013.6,846
2014-04-29,13.2,3.8,19.1,0,0,52,6.8,19.4,1013.1,816
2014-04-30,13.2,5.5,19.3,0,0,290,8.3,27.4,1010.8,558
2014-05-01,8.9,4.2,11.9,0,0,354,16.9,37.4,1013.4,618
2014-05-02,8.2,1.2,11.3,0,0,62,15.1,35.3,1021.4,450
2014-05-03,7.7,0,13.7,0,0,273,14.4,41.4,1024.4,600
2014-05-04,8,4.6,10.5,0,0,282,15.5,39.6,1022.2,42
2014-05-05,9,4,12.1,0,0,212,6.5,21.2,1019,0
2014-05-06,12.7,9,18.2,7.1,0,146,11.2,42.5,1009.5,102
2014-05-07,12.4,9.9,16.5,3.1,0,224,13.3,42.5,1006.1,252
2014-05-08,10.9,9.4,15,8.4,0,207,11.5,38.5,1007.3,60
2014-05-09,11,8.2,14.5,2.5,0,201,10.8,44.3,1005.2,84
2014-05-10,11.4,8.4,15,3,0,215,14.4,38.2,1005.3,30
2014-05-11,10.8,9.1,13.8,10.8,0,212,15.5,48.6,997.1,90
2014-05-12,11,9,14.6,0.9,0,231,17.6,40.7,1002.8,120
2014-05-13,9.7,6.5,14,0.3,0,261,17.6,45.4,1012.1,270
2014-05-14,9.3,6.2,12.7,0,0,269,18.7,45.4,1022.9,186
2014-05-15,11.2,5.8,16.1,0,0,332,10.1,25.9,1033.1,474
2014-05-16,10.7,4.4,15.5,0,0,301,9.7,27.4,1031.4,606
2014-05-17,12.6,5.1,18.1,0,0,353,7.6,26.6,1023.8,696
2014-05-18,13.5,8.2,18.2,1.5,0,358,13,36,1015.8,414
2014-05-19,12.9,9.1,15.8,0.1,0,71,8.3,20.2,1011.8,192
2014-05-20,16.3,8,22.1,0,0,74,11.5,28.8,1014.3,906
2014-05-21,21,12.7,29,0,0,101,9,27.7,1012.9,606
2014-05-22,21.8,17,29,5.2,0,119,9.7,37.8,1008.7,792
2014-05-23,16.2,10.8,20.4,4.7,0,286,12.6,41.4,1009.7,180
2014-05-24,15.3,8.7,20.1,0,0,22,8.6,22,1015.5,804
2014-05-25,17.4,11.9,22.1,0,0,246,9.7,29.2,1020.2,582
2014-05-26,17.1,11.5,21,0,0,38,14,35.6,1020.9,918
2014-05-27,13.2,10.3,17.4,0,0,53,30.2,64.1,1016.5,258
2014-05-28,9.9,8.1,10.8,0,0,64,33.1,58.7,1017.7,42
2014-05-29,10.7,5.5,14.1,0,0,46,15.5,42.5,1021.2,636
2014-05-30,13.3,5.3,19.2,0,0,260,16.6,40.3,1021.3,930
2014-05-31,13.3,9.9,17.4,0,0,261,21.6,48.6,1019.6,582
2014-06-01,12.3,7.3,16.2,0,0,277,8.3,25.2,1020.8,84
2014-06-02,13.6,5.3,18.9,0,0,105,7.6,25.2,1020.8,918
2014-06-03,15.9,7.1,20.9,0,0,351,7.2,26.6,1015.6,678
2014-06-04,17.7,11.2,22.9,0.5,0,84,11.9,36.7,1009.8,732
2014-06-05,14.6,10.9,18.4,20.8,0,171,11.2,54.4,1009.5,288
2014-06-06,15.7,9,20.9,0,0,217,14.8,42.8,1016.7,792
2014-06-07,15,7.1,19.5,0,0,34,9,24.8,1017.9,762
2014-06-08,19,13.8,26.6,0,0,73,8.3,29.2,1018.9,312
2014-06-09,18,11.9,22.7,0,0,22,12.2,28.4,1021,648
2014-06-10,21.7,16.6,28.9,0,0,68,9.7,36,1019.1,618
2014-06-11,19,12.4,22.6,0.3,0,287,10.8,34.9,1023.7,390
2014-06-12,16.4,10.9,21.3,0.2,0,268,14.8,38.5,1025.4,600
2014-06-13,15.4,12.6,19.5,0.2,0,268,20.5,53.3,1018.6,192
2014-06-14,15.5,9.4,20.4,0,0,340,14.4,38.5,1019.2,660
2014-06-15,15.2,7.5,20.6,0,0,334,10.1,25.2,1022.1,966
2014-06-16,16.1,9.5,20.6,0,0,252,10.4,31,1018.5,306
2014-06-17,16.8,10.4,22.5,0,0,348,10.1,26.6,1021.1,792
