date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-05-29,11.4,8.2,15.7,0,,297,19.8,46.8,1018.1,906
2019-05-30,13.4,10.5,16.1,3.7,,195,41,70.6,1016.7,12
2019-05-31,15.6,14.4,17.8,2.7,,249,29.5,51.1,1018,30
2019-06-01,15.9,12.9,19.1,0,,238,32.4,65.2,1017.3,522
2019-06-02,16.3,12,22.3,0,,131,27,55.1,1012.7,726
2019-06-03,19.2,14.4,22.6,1,,225,24.5,54.7,1009.4,366
2019-06-04,15.2,13.8,17.2,0,,87,20.9,58.7,1010.5,276
2019-06-05,19.8,15.9,23.2,0,,77,28.4,54.4,1005.4,714
2019-06-06,17.9,12.9,24.8,3.7,,175,32.8,65.2,1006.2,306
2019-06-07,14.8,12.5,19.1,0,,11,24.1,82.4,1011.4,798
2019-06-08,15.6,13.9,17.3,3.2,,191,47.9,84.2,1011.6,234
2019-06-09,15.3,12.8,19.1,0,,219,32.4,65.5,1019.4,756
2019-06-10,15.6,14.9,16.2,4.8,,62,38.2,55.4,1013.7,60
2019-06-11,15.9,13.9,21.8,13.5,,58,23.4,53.3,1008.8,186
2019-06-12,15.5,14.7,17.3,7.1,,63,25.6,87.8,1007.2,24
2019-06-13,17.5,13.4,21.7,0,,191,25.6,57.2,1009.8,660
2019-06-14,18.1,14.6,22.7,0,,131,22.3,68.4,1013.5,654
2019-06-15,17.4,15.1,19.5,11.6,,101,37.1,83.9,1009,96
2019-06-16,16.6,13.6,23.3,0,,244,18,43.2,1016.4,606
2019-06-17,18.3,14.9,23.7,0,,181,21.6,42.5,1018.4,954
2019-06-18,20.6,15.2,26.2,0,,150,24.5,89.3,1013,516
2019-06-19,20.1,17.4,26.7,0,,105,23.8,92.2,1006,600
2019-06-20,17.6,15.5,19.1,2,,237,25.6,50.8,1006.9,198
2019-06-21,16.3,14.2,18.7,0,,266,23.4,39.6,1014.8,498
2019-06-22,15.7,13.7,17.5,0,,11,18.4,33.5,1021.8,990
2019-06-23,17.3,16.3,18.2,0,,87,29.5,45,1022,906
2019-06-24,18.3,16.9,19.9,0,,89,37.1,56.5,1022.2,870
2019-06-25,21.9,17.6,28.5,0,,105,28.8,44.6,1018.1,876
2019-06-26,21.6,13.3,25.8,0,,251,33.1,63.4,1017.8,786
2019-06-27,15.1,13,17.7,0,,291,38.5,61.2,1022.1,516
2019-06-28,15.8,11.7,21.6,0,,292,20.2,42.1,1022.2,636
2019-06-29,19.2,12.5,25.4,0,,245,17.3,31,1017.4,930
2019-06-30,21.7,15.8,30.5,0,,214,36.7,72.7,1008.5,942
2019-07-01,17,15,20.6,0,,243,42.8,78.5,1010,318
2019-07-02,14.3,12.6,15.8,0,,277,46.1,81.4,1015.5,492
2019-07-03,14.1,11.4,17.1,0,,286,36.4,60.1,1019.2,486
2019-07-04,14.6,11.7,16.7,7.3,,262,45.7,72.4,1016.5,84
2019-07-05,14.9,13.5,16.2,10.3,,267,36.7,67,1010.3,36
2019-07-06,14.9,13.4,17.4,8.6,,250,42.1,71.3,1004.1,168
2019-07-07,13.6,11.9,15.3,0,,281,42.8,63.7,1007.1,54
2019-07-08,14,12,17,0,,281,31.3,49.3,1011.6,468
2019-07-09,14.5,12.5,16.9,0,,282,29.2,43.6,1014.2,618
2019-07-10,15.9,12,22.2,0,,296,23.4,46.4,1014.9,894
2019-07-11,16,14,17.8,4.9,,196,14.8,33.8,1010.5,12
2019-07-12,17.1,15.7,19.7,18.7,,136,14.4,25.6,1007.5,294
2019-07-13,17.5,14.5,19.6,0,,338,24.5,40.3,1011.4,666
2019-07-14,14.6,13.4,15.6,0,,275,24.5,40.7,1014.3,0
2019-07-15,14.3,13,16,0,,272,37.1,56.5,1012.4,30
2019-07-16,15.6,13.4,18.9,0,,281,34.2,48.2,1011.3,576
2019-07-17,16.5,13.4,21,0,,296,11.2,34.6,1012.4,540
2019-07-18,17.8,15.7,20,0,,136,18,37.1,1009.6,630
2019-07-19,18.7,17.2,22.3,0,,243,14.4,34.9,1009.9,330
2019-07-20,19.8,16.3,26.7,10.5,,160,25.2,72,1009.5,438
2019-07-21,17.5,15.5,19,2,,240,36.4,64.8,1014,216
2019-07-22,16.2,13.7,18.8,13.3,,221,26.6,39.2,1018.7,36
2019-07-23,21.2,16.1,25.8,0,,278,17.6,33.8,1018.2,798
2019-07-24,21.5,19.5,25.4,0,,100,25.6,49.3,1015.8,900
2019-07-25,21.1,19.4,23.4,0,,103,34.9,54.7,1015.6,756
2019-07-26,20.8,19.1,22.9,0,,91,37.1,61.9,1013.6,906
2019-07-27,19.9,18.9,21.3,0,,79,51.5,69.1,1007.2,786
2019-07-28,19.8,18.9,21,0,,76,41,59,1002.7,660
2019-07-29,21.5,19.1,26.7,0,,22,17.6,46.1,1006.9,630
2019-07-30,19.2,16.9,21,0,,308,20.9,37.8,1009.2,18
2019-07-31,18.2,14,20.1,14.6,,116,20.2,84.6,1011.9,126
