Feature 1,Feature 2,R²,Adjustiertes R²,AIC,BIC,P-Wert (Feature 1),P-Wert (Feature 2)
Temp_Very_Cold,Weihnachtsmarkt,0.00973155674105075,0.007181509247680129,17520.070577300285,17540.32619314617,0.009725763303079223,0.037936843317087715
Wind_Moderate,Weather_Moderate,0.009729516928674964,0.00717946418256854,17520.072985271807,17540.328601117693,0.0333352850331896,0.01700039765178557
Wind_Light,Wind_Moderate,0.009727156361392986,0.007177097536572585,17520.07577188406,17540.331387729948,0.6044398065265282,0.05315658175229016
Wind_Light,Wind_Strong,0.009727156361392986,0.007177097536572585,17520.07577188406,17540.331387729948,0.07120434113056366,0.053156581752287754
Wind_Moderate,Wind_Strong,0.009727156361392986,0.007177097536572585,17520.07577188406,17540.331387729948,0.0712043411305661,0.6044398065265275
Wind_Moderate,Weather_Light_Issues,0.009727001991128859,0.007176942768788441,17520.07595411548,17540.331569961367,0.022996902537687068,0.25147502288409584
Temp_Hot,Cloud_Clear,0.009722315099305767,0.007172243807716083,17520.08148689643,17540.337102742316,0.008711483964246858,0.16835366713328173
Temp_Hot,Weather_Good,0.009703615308437552,0.007153495862879944,17520.103561360454,17540.35917720634,0.0025120422511264763,0.6891601886601425
Wind_Moderate,Weather_Good,0.009702997531752966,0.007152876495354121,17520.104290617604,17540.35990646349,0.03130364608049808,0.4201247680945782
Weather_Light_Issues,Weather_Moderate,0.009701807615632552,0.007151683515072005,17520.105695257935,17540.36131110382,0.02321332164523191,0.0017304589233978441
Temp_Very_Cold,Weather_Light_Issues,0.00970105090132356,0.007150924852142415,17520.106588522907,17540.362204368794,0.005443507193231473,0.11667035679448563
Cloud_Partly_Cloudy,Wind_Light,0.00970084502459001,0.007150718445254278,17520.10683155041,17540.362447396295,0.04978425958042747,0.22686445433544203
Temp_Very_Cold,Cloud_Clear,0.009698598714367845,0.007148466350542226,17520.109483207394,17540.36509905328,0.007951557552298833,0.03881158588286197
Wind_Moderate,Weather_Good,0.009694933717505738,0.00714479191591999,17520.113809540162,17540.36942538605,0.022668951463544425,0.5208112630902034
Saisonbrot,Temp_Very_Cold,0.009689837858010253,0.0071396829340395485,17520.119824903133,17540.37544074902,0.043758214156626764,0.008896188314181453
Cloud_Partly_Cloudy,Weather_Moderate,0.008831598325420353,0.007131480998362805,17519.13248493858,17534.324196822996,0.041207488042855386,0.016347177686866183
Freitag,VPI,0.009670396788997837,0.00712019180218848,17520.14277365946,17540.398389505346,0.01570413810288329,0.3636911039753379
Cloud_Clear,Wind_Moderate,0.009658222291296314,0.007107985953849094,17520.157144531833,17540.41276037772,0.05030796448369921,0.02776341440369775
Temp_Very_Cold,Cloud_Clear,0.00964247067454116,0.007092193774990707,17520.175737601385,17540.43135344727,0.009181625099190556,0.04060896231602165
Wind_Light,Weather_Good,0.009634647127101603,0.0070843500810769955,17520.18497233789,17540.440588183777,0.22836124567081179,0.6046876183188472
Temp_Very_Cold,Cloud_Partly_Cloudy,0.009618809661175565,0.007068471831976897,17520.203666297228,17540.459282143114,0.012485628827779758,0.04128112223188928
Temp_Very_Cold,Cloud_Partly_Cloudy,0.00960796817376175,0.00705760242656972,17520.216463015848,17540.472078861734,0.009805323837667756,0.0413276924375102
Wind_Light,Feiertag,0.009598772031654712,0.007048382603410119,17520.227317546043,17540.48293339193,0.23094331250615976,0.0022328590868232853
Cloud_Partly_Cloudy,Wind_Strong,0.009596904643697002,0.0070465104067279904,17520.229521677462,17540.48513752335,0.03502102658628188,0.1137645074558192
Wind_Light,Wind_Moderate,0.009588959741845149,0.007038545045901401,17520.238899225915,17540.4945150718,0.5917121938375576,0.05385619336086649
Wind_Moderate,Wind_Strong,0.009588959741845149,0.007038545045901401,17520.238899225915,17540.4945150718,0.07672448521094564,0.5917121938375549
Wind_Light,Wind_Strong,0.009588959741845149,0.007038545045901401,17520.238899225915,17540.4945150718,0.0767244852109413,0.053856193360863204
Temp_Hot,Heimspiel,0.009577911203304534,0.0070274680561885905,17520.251939942333,17540.50755578822,0.002376425914863845,0.14353469083720707
Temp_Very_Cold,Wind_Strong,0.009576786948527372,0.007026340906334805,17520.25326690495,17540.508882750837,0.004322992359180384,0.180695568355759
Temp_Hot,Wind_Strong,0.009574921020317317,0.007024470173159325,17520.255469264503,17540.51108511039,0.003064798421784973,0.22329314688293514
Weather_Moderate,VPI,0.009567293288431866,0.007016822799045919,17520.26447225163,17540.520088097517,0.016825621149697,0.3175086295531281
Weather_Moderate,is_holiday,0.008717102946440347,0.007016789229367437,17519.267514836425,17534.459226720843,0.018997473206960318,
Temp_Very_Cold,Wind_Strong,0.009565626514257963,0.0070151517327496915,17520.266439530533,17540.52205537642,0.006749883356419111,0.12918895162626567
Wind_Light,Donnerstag,0.009564972766326285,0.007014496301346873,17520.267211142567,17540.522826988454,0.18129998855953086,0.02872311324950459
Weather_Severe,KielerWoche,0.00956263112193989,0.007012148626974968,17520.26997495743,17540.525590803318,0.4271502703356227,0.014535421224563893
Cloud_Partly_Cloudy,Weather_Moderate,0.009560713234457063,0.007010225800726078,17520.272238612226,17540.527854458112,0.037446467407541074,0.014478091017005453
VPI,Feiertag,0.008705689028392527,0.007005355733415541,17519.280974963116,17534.472686847534,0.42876792474752845,0.0018360071305961168
Cloud_Partly_Cloudy,Weather_Good,0.009554138230966736,0.007003633865896308,17520.279998960254,17540.53561480614,0.043898307820353644,0.6428783479285298
Weather_Light_Issues,Feiertag,0.009552518118003506,0.007002009580968305,17520.28191113999,17540.537526985878,0.23998897439471237,0.001903876736973852
Wind_Moderate,Freitag,0.009533879383118338,0.0069833228493410004,17520.30390975826,17540.559525604145,0.021917982185872365,0.014899678888192764
Temp_Very_Cold,Wind_Light,0.00953003606576941,0.006979469635037483,17520.308445833918,17540.564061679805,0.006597656617376818,0.1875286084336304
Weather_Moderate,Donnerstag,0.009515666726562344,0.0069650632932402035,17520.32540509195,17540.581020937836,0.011351298585338437,0.02633929191011501
Temp_Hot,Cloud_Clear,0.009503378135097051,0.006952743057333399,17520.339908374663,17540.59552422055,0.009173777479310734,0.2334409969499104
Saisonbrot,KielerWoche,0.009498797178613128,0.0069481503043949955,17520.34531488048,17540.600930726367,0.03848829895267109,0.015252957784213724
Cloud_Partly_Cloudy,Freitag,0.009498449720602764,0.006947801951643018,17520.345724954026,17540.601340799913,0.030105959656446475,0.015092061294770419
Temp_Hot,Wind_Strong,0.009496537934995497,0.0069458852429826745,17520.34798126066,17540.603597106547,0.0034291722680994665,0.20141645526848376
Saisonbrot,Temp_Very_Cold,0.009493107001735557,0.006942445474701464,17520.352030468148,17540.607646314034,0.04476471230870568,0.008562235956348226
Temp_Hot,Cloud_Clear,0.00948840045780186,0.006937726810912093,17520.35758513599,17540.613200981876,0.00913006779409566,0.15377375651335634
Saisonbrot,Temp_Very_Cold,0.009483945115281167,0.006933259995406393,17520.362843311355,17540.618459157242,0.045342009848675126,0.011497455974151728
Weather_Severe,Freitag,0.009479270176814714,0.006928573018471829,17520.36836062745,17540.623976473336,0.43842972839441097,0.015275942473550339
Wind_Moderate,Donnerstag,0.008608037407971336,0.0069075366145030515,17519.3961265591,17534.587838443516,0.020727339448442707,0.027354151139873717
Cloud_Partly_Cloudy,KielerWoche,0.009455689283929813,0.006904931402257564,17520.396190166837,17540.651806012724,0.03965390803654384,0.015529169131952259
KielerWoche,is_holiday,0.00860428743980346,0.006903780214142841,17519.40054832633,17534.59226021075,0.02049639937070723,
Cloud_Partly_Cloudy,Weather_Light_Issues,0.009452872372032073,0.006902107236509414,17520.399514566652,17540.65513041254,0.05250302321023692,0.27963634792888853
Wind_Light,Wind_Moderate,0.009450597093797919,0.00689982609918971,17520.402199746517,17540.657815592403,0.5523051109670718,0.0592556873817089
Wind_Light,Wind_Strong,0.009450597093797919,0.00689982609918971,17520.402199746517,17540.657815592403,0.10385663292325606,0.059255687381700096
Wind_Moderate,Wind_Strong,0.009450597093797808,0.006899826099189599,17520.402199746517,17540.657815592403,0.10385663292325399,0.552305110967064
Saisonbrot,Freitag,0.009449746946458726,0.006898973762629934,17520.403203050148,17540.658818896034,0.03112645551644156,0.015760974141169275
Weather_Light_Issues,KielerWoche,0.009447696410864959,0.006896917946687009,17520.40562299161,17540.661238837496,0.31947476059848967,0.020956420337478222
Cloud_Partly_Cloudy,Wind_Light,0.009415458691974132,0.006864597212210999,17520.443667706677,17540.699283552563,0.03736618719055424,0.1905991029166926
Cloud_Partly_Cloudy,Weather_Moderate,0.009408334624266268,0.006857454799264362,17520.452074869172,17540.70769071506,0.041655480499279515,0.014361798651314798
Saisonbrot,Weather_Moderate,0.009402694321149041,0.006851799971761441,17520.458730987735,17540.71434683362,0.04177701231749183,0.016264670093907384
Temp_Hot,Wind_Strong,0.00939929073693091,0.006848387622948815,17520.46274753724,17540.718363383126,0.004850819423237747,0.25468772014695823
Saisonbrot,Weather_Light_Issues,0.009395351228768889,0.006844437970130568,17520.467396510172,17540.72301235606,0.059362460412075,0.31163546396094266
Wind_Moderate,KielerWoche,0.009390459697755205,0.006839533842899703,17520.473168929715,17540.7287847756,0.023535262741536993,0.016398020604350853
Cloud_Clear,Wind_Light,0.009383071649827213,0.006832126769955593,17520.481887395945,17540.73750324183,0.038211772481236306,0.15967682130109465
Saisonbrot,Freitag,0.008524111055542849,0.006823466306067005,17519.495084143156,17534.686796027574,0.04332153692247106,0.01613300072616143
Cloud_Partly_Cloudy,Weather_Severe,0.009372591307807765,0.0068216194399308705,17520.494254896097,17540.749870741984,0.03314826935463892,0.46561099220968627
Cloud_Partly_Cloudy,Montag,0.009371324951850113,0.00682034982297075,17520.495749271435,17540.75136511732,0.044462784663181945,0.01146541976992607
Saisonbrot,Wind_Strong,0.009371261820284027,0.006820286528834152,17520.495823770387,17540.751439616273,0.04068807031326413,0.1381669827247069
Cloud_Clear,Freitag,0.008518901027956272,0.006818247341897954,17519.501227011897,17534.692938896314,0.0434788470420875,0.017043420171426897
Saisonbrot,Cloud_Partly_Cloudy,0.009362605493122844,0.006811607910701789,17520.5060386994,17540.761654545287,0.04809550960100749,0.03229833100380291
Weather_Moderate,Weather_Severe,0.009350565250263676,0.006799536662925321,17520.520246681503,17540.77586252739,0.01664845514624665,0.3882576900229442
Weather_Severe,Feiertag,0.008483414759196672,0.006782700204752801,17519.543066141126,17534.734778025544,0.5458238509599951,0.0020781394538278005
Saisonbrot,Wind_Light,0.00932957825072056,0.006778495619606528,17520.545011791877,17540.800627637764,0.06471546225073246,0.22588747668638529
Donnerstag,Heimspiel,0.009327913250885222,0.006776826332217989,17520.546976504993,17540.80259235088,0.04100319883490351,0.21940677050546972
Weather_Good,Weather_Moderate,0.009325064190811028,0.006773969935508384,17520.550338410998,17540.805954256884,0.39798176723309275,0.015559690796137022
Cloud_Partly_Cloudy,Weather_Good,0.009319583463820336,0.0067684750950576245,17520.556805670738,17540.812421516624,0.04077215742774645,0.44888597161333554
Saisonbrot,Wind_Light,0.009317222391034718,0.006766107942256294,17520.559591726415,17540.8152075723,0.06514468821141008,0.2793967684494442
Cloud_Partly_Cloudy,Wind_Moderate,0.009314690725148123,0.006763569757058385,17520.562579073834,17540.81819491972,0.03737810993969653,0.02373248959837031
Cloud_Partly_Cloudy,KielerWoche,0.00845812059292339,0.006757362652259569,17519.57288763243,17534.764599516846,0.043944099986113296,0.021008872182463296
Weather_Good,Freitag,0.009306194421258795,0.006755051574274917,17520.57260459512,17540.828220441006,0.5286784823133082,0.015757076682825312
Wind_Light,Weather_Light_Issues,0.009304031743429864,0.006752883327318604,17520.575156511375,17540.83077235726,0.1307062400750515,0.15221357390135515
Cloud_Partly_Cloudy,Wind_Moderate,0.008417321274752254,0.006716493352410535,17519.62098789194,17534.812699776357,0.031159932839310803,0.02159530219528122
Cloud_Clear,Weather_Good,0.009251805817748537,0.00670052291427492,17520.636780359568,17540.892396205454,0.03056033061999331,0.3534257044825526
Weather_Good,Feiertag,0.008399821320095646,0.006698963380679102,17519.641618815527,17534.833330699945,0.6056255191451956,0.0019397531394176961
Temp_Hot,Wind_Strong,0.009238165325909264,0.006686847296705656,17520.652874888212,17540.9084907341,0.0036040839223007467,0.20144693358537868
Feiertag,is_holiday,0.008377523917927343,0.006676627732537965,17519.66790498473,17534.859616869147,0.001744733648542,
Weather_Good,KielerWoche,0.009227383819315316,0.006676038026575348,17520.66559591984,17540.921211765726,0.6267738532667673,0.015031079432509522
Wind_Moderate,Weather_Severe,0.009212314823904055,0.006660930226884076,17520.683375500532,17540.93899134642,0.018374221430207838,0.3994413405990803
Wind_Moderate,Weather_Moderate,0.009207270313431604,0.006655872726255896,17520.68932734856,17540.944943194445,0.03251596506699647,0.018540360835832125
Saisonbrot,Weather_Moderate,0.008321341955933592,0.0066203494035425026,17519.734134678707,17534.925846563125,0.05891693732216486,0.0184808459086516
Temp_Hot,VPI,0.008312734816831036,0.0066117275009079934,17519.744280810082,17534.9359926945,0.002361718122178523,0.4074854861516817
Cloud_Partly_Cloudy,Weather_Good,0.009159230748802427,0.006607709454593325,17520.74600609475,17541.001621940635,0.03256151515568538,0.5956605265918309
Cloud_Clear,Weather_Severe,0.009152290975084298,0.006600751810213357,17520.754193653553,17541.00980949944,0.038313487120752936,0.5785396775152722
Weather_Severe,KielerWoche,0.009146061219155621,0.0065945060119947385,17520.76154348312,17541.017159329007,0.42496464211749585,0.01909612643610584
Temp_Hot,Weather_Light_Issues,0.00829501709911229,0.006593979392592875,17519.76516625222,17534.956878136636,0.004260201894290916,0.41469426132534826
Saisonbrot,Freitag,0.009139130929168071,0.006587557875766814,17520.76971974437,17541.025335590257,0.6542574261154409,0.01620713073469442
Wind_Moderate,is_holiday,0.008286908418224104,0.00658585680316115,17519.77472454765,17534.966436432067,0.025405135365564713,
Temp_Hot,Wind_Strong,0.009123435180921846,0.00657182170928472,17520.78823716185,17541.043853007737,0.003334049284255321,0.2051372963472731
Cloud_Partly_Cloudy,Donnerstag,0.009092591424406882,0.006540898526787409,17520.824624933524,17541.08024077941,0.0346386601567006,0.03972998117078191
Cloud_Partly_Cloudy,Heimspiel,0.00908964239156651,0.006537941899871003,17520.82810398135,17541.083719827235,0.04840590495882559,0.16753604511183404
Cloud_Clear,Donnerstag,0.009089405130786155,0.006537704028118707,17520.828383883378,17541.083999729264,0.03471467260650639,0.04104773835792512
Wind_Moderate,Donnerstag,0.009063921731862656,0.006512155006708653,17520.85844684813,17541.114062694018,0.020747262878483587,0.026641508106266226
Saisonbrot,Weather_Severe,0.009049683379951157,0.006497879989513344,17520.87524360644,17541.130859452325,0.04142405174300294,0.43199476161243155
Wind_Moderate,Weather_Light_Issues,0.009048044724330406,0.00649623711417846,17520.877176687045,17541.13279253293,0.027475597336297525,0.34437057364837664
KielerWoche,Donnerstag,0.00903968985587622,0.006487860731041573,17520.88703266442,17541.142648510307,0.015576972246168311,0.029878175156226105
Temp_Very_Cold,Wind_Light,0.009024713026922981,0.006472845335146804,17520.904700153787,17541.160315999674,0.011557611851657332,0.19673878550622909
Temp_Very_Cold,Wind_Strong,0.008169395714137218,0.006468142533543997,17519.91323659709,17535.10494848151,0.0061003686691633065,0.11561658755742556
