Feature 1,Feature 2,Feature 3,R²,Adjustiertes R²
Temp_Cold,Mittwoch,Donnerstag,0.07095681927675002,0.06856443340364293
Weather_Good,Sonntag,Heimspiel,0.07094600856827082,0.06855359485642953
Brot,Temp_Hot,Samstag,0.07094053908942966,0.06854811129309346
Temp_Cold,Montag,Dienstag,0.07093621240845238,0.06854377347044838
Konditorei,Sonntag,VPI,0.07093602399237431,0.06854358456917875
Cloud_Clear,Sonntag,VPI,0.07091701309910536,0.06852452472081982
Temp_Very_Cold,Temp_Cold,VPI,0.07091156717923686,0.06851906477712333
Temp_Cold,Temp_Warm,Cloud_Partly_Cloudy,0.07089592373482134,0.06850338104915998
Dienstag,Sonntag,Markt,0.07089503175453649,0.06850248677193016
Brot,Temp_Mild,Samstag,0.0708921175763495,0.06849956508942168
Cloud_Partly_Cloudy,Weather_Good,Sonntag,0.07087990744739359,0.06848732351807363
Donnerstag,Sonntag,Heimspiel,0.07087965752925818,0.06848707295637213
Temp_Cold,Temp_Warm,Wind_Light,0.07087916461275579,0.06848657877055686
Weather_Severe,KielerWoche,Sonntag,0.07087872624466174,0.06848613927361802
Saisonbrot,Montag,Sonntag,0.07087730469845799,0.06848471406678025
Sonntag,VPI,Weihnachtsmarkt,0.07086425950049546,0.06847163527603328
KielerWoche,Donnerstag,Sonntag,0.07084098487818824,0.06844830071907626
Freitag,Sonntag,Weihnachtsmarkt,0.07082000936368782,0.0684272711903755
Sonntag,is_holiday,Weihnachtsmarkt,0.07000990572864862,0.06841472546403227
Konditorei,Weather_Severe,Sonntag,0.07080548131549891,0.06841270573090363
Temp_Cold,Dienstag,Freitag,0.07079650296605244,0.06840370426124398
Weather_Light_Issues,Sonntag,Weihnachtsmarkt,0.07078357708525584,0.0683907450949175
Saisonbrot,Sonntag,VPI,0.07077162885166433,0.06837876609334248
Konditorei,Temp_Hot,Samstag,0.07075727369341578,0.06836437396902117
Sonntag,Heimspiel,Markt,0.07074689953213265,0.0683539730931596
Konditorei,Donnerstag,Sonntag,0.0707381146972278,0.06834516563636228
Weather_Good,KielerWoche,Sonntag,0.07071462165339604,0.06832161209542198
Cloud_Clear,Donnerstag,Sonntag,0.07068018912293195,0.06828709089749752
Cloud_Partly_Cloudy,Sonntag,Markt,0.0706654472987085,0.0682723111114949
Saisonbrot,Wind_Light,Sonntag,0.07065053850098035,0.06825736392201298
Konditorei,Weather_Good,Sonntag,0.07064311014904279,0.0682499164412721
Temp_Very_Cold,Temp_Cold,Montag,0.07064300808345303,0.06824981411285247
Temp_Cold,Dienstag,Donnerstag,0.07061734008074116,0.06822408001227964
Temp_Cold,Temp_Warm,KielerWoche,0.0706075643879569,0.0682142791460375
Saisonbrot,Freitag,Sonntag,0.07051660742386101,0.0681230879579997
Saisonbrot,Sonntag,is_holiday,0.06971068745322861,0.06811499394971798
Saisonbrot,Weather_Light_Issues,Sonntag,0.07047430054073522,0.06808067213011049
Cloud_Clear,Weather_Severe,Sonntag,0.0704738813574366,0.06808025186736999
KielerWoche,Sonntag,Markt,0.07044286646082387,0.06804915710407067
Konditorei,Sonntag,Markt,0.07041223997748136,0.06801845175424748
Weather_Severe,Sonntag,Weihnachtsmarkt,0.07040498754626734,0.06801118064724487
Donnerstag,Sonntag,Weihnachtsmarkt,0.07040268281223361,0.06800886997827371
Cloud_Clear,Sonntag,Markt,0.07039357655379219,0.0679997402702398
Cloud_Clear,Weather_Light_Issues,Sonntag,0.0703362330807088,0.06794224913156044
Weather_Good,Sonntag,Weihnachtsmarkt,0.07031944736270934,0.06792542018853609
Temp_Very_Cold,Temp_Cold,Donnerstag,0.07031741189008778,0.06792337947435412
Wind_Strong,Montag,Sonntag,0.07028508745946715,0.06789097180485637
Brot,Temp_Hot,Mittwoch,0.07024592909994642,0.06785171260835832
Wind_Strong,Freitag,Sonntag,0.07022200431646874,0.0678277262159962
Brot,Temp_Hot,Donnerstag,0.07021487366455514,0.06782057720188883
Brot,Temp_Mild,Montag,0.07019306790823665,0.06779871529340809
Temp_Cold,Temp_Warm,Cloud_Cloudy,0.07018678972127457,0.06779242093944093
Wind_Strong,Sonntag,is_holiday,0.06933342003869103,0.06773707942126173
Saisonbrot,Sonntag,Weihnachtsmarkt,0.07013122711137965,0.06773671524986391
Brot,Temp_Mild,Mittwoch,0.07011777009325215,0.06772322357847083
Saisonbrot,Weather_Severe,Sonntag,0.07011663910833232,0.06772208968114346
Saisonbrot,Donnerstag,Sonntag,0.07007437052510213,0.06767971225177627
Sonntag,Weihnachtsmarkt,Markt,0.07006050324757507,0.06766580926452159
Temp_Warm,Temp_Hot,Samstag,0.07004325888071883,0.06764852049157055
Saisonbrot,Temp_Cold,Temp_Warm,0.07001202877600177,0.06761720996598297
Wind_Strong,Weather_Light_Issues,Sonntag,0.07000811023646536,0.06761328133578681
Temp_Cold,Temp_Warm,Weather_Good,0.06999805864076425,0.06760320385614826
Temp_Very_Cold,Temp_Cold,Freitag,0.06999614597953163,0.06760128626960771
Saisonbrot,Weather_Good,Sonntag,0.069984942009504,0.06759005344815516
Brot,Temp_Very_Cold,Montag,0.06996521839471159,0.06757027904293833
Temp_Cold,Temp_Warm,is_holiday,0.0691650984780724,0.06756846914441561
Brot,Temp_Hot,Dienstag,0.06994232596465433,0.06754732766241744
Temp_Cold,Temp_Warm,Weather_Unknown,0.06992383503655986,0.06752878911819915
Wind_Strong,Sonntag,VPI,0.06984729777097198,0.06745205476094018
Temp_Cold,Temp_Warm,Weather_Light_Issues,0.06984168857026218,0.06744643111593673
Temp_Cold,Temp_Mild,Temp_Warm,0.06980085173081141,0.06740548911724276
Saisonbrot,Sonntag,Markt,0.06977232073969286,0.06737688465576075
Wind_Strong,Weather_Severe,Sonntag,0.06974237153683382,0.06734685833049092
Wind_Strong,Donnerstag,Sonntag,0.06971614134441184,0.06732056059250913
Wind_Light,Weather_Light_Issues,Sonntag,0.06971202558511402,0.06731643423468947
Brot,Temp_Mild,Dienstag,0.0696933522281935,0.06729771279187124
Temp_Cold,Mittwoch,Feiertag,0.0696469933490571,0.06725123453364701
Montag,Freitag,Sonntag,0.06964489114381434,0.06724912691500018
Brot,Weather_Moderate,Montag,0.06964443316317326,0.06724866775500982
Wind_Strong,Weather_Good,Sonntag,0.06961576511695022,0.06721992588549175
Temp_Cold,Temp_Warm,Wind_Strong,0.06960632983119186,0.0672104663028602
Konditorei,Cloud_Cloudy,Samstag,0.06960333947397723,0.06720746824515489
Temp_Mild,Temp_Warm,Freitag,0.06955173597616715,0.0671557318628011
Brot,Temp_Very_Cold,Samstag,0.06955058177748552,0.06715457469193398
Temp_Cold,Temp_Mild,Mittwoch,0.06955006132658925,0.06715405290082088
Weather_Light_Issues,Montag,Sonntag,0.06951766686729188,0.06712157502231497
Temp_Cold,Temp_Warm,Weather_Severe,0.06951683936759168,0.06712074539171431
Brot,Weather_Moderate,Mittwoch,0.06948085818025784,0.06708467154896236
Wind_Light,Montag,Sonntag,0.06945574288745282,0.06705949158158364
Brot,Temp_Very_Cold,Mittwoch,0.06943891439819294,0.0670426197571583
Brot,Cloud_Cloudy,Freitag,0.06941512238552705,0.06701876647750693
Brot,KielerWoche,Montag,0.06938059709662647,0.06698415228228305
Brot,Cloud_Clear,Montag,0.06935922261992555,0.06696272276401127
Wind_Strong,Sonntag,Markt,0.06933593294604368,0.06693937311672027
Brot,Freitag,Samstag,0.06931696582995617,0.06692035715827371
Temp_Mild,Temp_Warm,Donnerstag,0.06931541283524312,0.06691880016443263
Temp_Cold,Temp_Warm,Weihnachtsmarkt,0.06924577899604267,0.0668489870106248
Brot,Weather_Moderate,Donnerstag,0.06923552207687456,0.0668387036787893
Weather_Light_Issues,Freitag,Sonntag,0.06923550700403014,0.06683868856713071
Temp_Cold,Temp_Mild,Dienstag,0.06922428521288115,0.06682743787866541
Temp_Cold,Dienstag,Feiertag,0.0692225644234371,0.06682571265800397
Weather_Light_Issues,Sonntag,is_holiday,0.06840782223676856,0.06680989397302384
Temp_Cold,Temp_Warm,Cloud_Clear,0.06919545081092604,0.06679852922503149
Wind_Light,Sonntag,is_holiday,0.06837703849513432,0.0667790574290883
Wind_Light,Freitag,Sonntag,0.06917017860291008,0.06677319193836828
Temp_Cold,Temp_Warm,Markt,0.06916629603216529,0.0667692993695872
Montag,Sonntag,is_holiday,0.0683619445952861,0.06676393763918886
Brot,Weather_Moderate,Dienstag,0.06915245638505685,0.06675542408390256
Montag,Donnerstag,Sonntag,0.06908295447248525,0.06668574319644871
Wind_Light,Sonntag,VPI,0.0690487851451338,0.06665148587941316
Brot,Temp_Mild,Donnerstag,0.06904546307115955,0.06664815525074197
Weather_Good,Weather_Light_Issues,Sonntag,0.06904488062787473,0.06664757130760324
Weather_Light_Issues,Weather_Severe,Sonntag,0.06903332475590784,0.06663598567802609
Temp_Mild,Temp_Warm,Montag,0.06902871563271995,0.0666313646858514
Weather_Light_Issues,Sonntag,VPI,0.069005207759259,0.06660779627709401
Montag,Sonntag,VPI,0.06897799485844935,0.06658051330014492
Brot,Cloud_Clear,Samstag,0.0689301931354177,0.06653258848254762
Freitag,Sonntag,is_holiday,0.06812294535709562,0.06652452845376311
Brot,KielerWoche,Mittwoch,0.0688910840092074,0.06649337864614102
Brot,Wind_Moderate,Montag,0.06887606970486904,0.06647832567835799
Brot,Wind_Moderate,Samstag,0.06886694273532623,0.06646917520588935
Brot,Cloud_Clear,Mittwoch,0.06886129081167003,0.06646350872792328
Brot,KielerWoche,Samstag,0.06882578621389168,0.0664279127019961
Temp_Mild,Temp_Warm,VPI,0.06880155743982364,0.06640362153623525
Wind_Light,Weather_Severe,Sonntag,0.06878703835547861,0.06638906506369013
Wind_Light,Donnerstag,Sonntag,0.0687844347018185,0.06638645470534255
Brot,Weather_Moderate,Samstag,0.06878257277835476,0.06638458798722613
Donnerstag,Freitag,Sonntag,0.06878256597254884,0.06638458116389445
Weather_Light_Issues,Donnerstag,Sonntag,0.0687824036140664,0.06638441838732156
Weather_Severe,Montag,Sonntag,0.0687584468992748,0.06636039998141885
Freitag,Sonntag,VPI,0.06874591865443291,0.06634783947500233
Brot,Weather_Unknown,Freitag,0.06874088291955827,0.06634279077256999
Sonntag,VPI,is_holiday,0.06791228889489631,0.06631351065972468
Brot,Cloud_Cloudy,Weather_Moderate,0.06866775306300643,0.06626947259879101
Brot,Temp_Very_Cold,Donnerstag,0.06865638266358376,0.0662580729193698
Brot,Wind_Moderate,Mittwoch,0.0686182750144807,0.06621986713898154
Brot,KielerWoche,Dienstag,0.06859651968369118,0.066198055785881
Wind_Light,Weather_Good,Sonntag,0.06859247118161094,0.06619399685847349
Weather_Good,Montag,Sonntag,0.06856216555693606,0.06616361319356345
Brot,Temp_Very_Cold,Dienstag,0.06853482789308607,0.06613620513229579
Brot,KielerWoche,Donnerstag,0.06851972297805808,0.06612106132049089
Weather_Severe,Freitag,Sonntag,0.06850861322482116,0.06610992295844731
Donnerstag,Sonntag,is_holiday,0.06768468221853552,0.066085513577401
Temp_Warm,Samstag,Feiertag,0.06846425430047753,0.06606544980511397
Weather_Severe,Sonntag,is_holiday,0.0676566961867675,0.06605747954214802
Weather_Light_Issues,Sonntag,Markt,0.06844034014826039,0.06604147407138894
Brot,Wind_Moderate,Dienstag,0.06843457532009478,0.06603569439817236
Wind_Light,Sonntag,Markt,0.06839084420482544,0.06599185067058899
Montag,Sonntag,Markt,0.06838223456981307,0.06598321886484271
Weather_Good,Freitag,Sonntag,0.0683472969744604,0.06594819130143326
Weather_Good,Sonntag,is_holiday,0.0675137106557242,0.06591424875290386
Donnerstag,Sonntag,VPI,0.06830926446928631,0.06591006085847761
Temp_Very_Cold,Temp_Cold,Wind_Moderate,0.06825880516619742,0.06585947161726924
Weather_Severe,Sonntag,VPI,0.06824488686739827,0.06584551747735723
Brot,Wind_Moderate,Donnerstag,0.06821913575561367,0.06581970005369686
Freitag,Sonntag,Markt,0.06813279123397986,0.06573313318565543
Sonntag,is_holiday,Markt,0.0673144438590545,0.06571464016069961
Weather_Severe,Donnerstag,Sonntag,0.06805283607430446,0.06565297213286492
Weather_Good,Sonntag,VPI,0.06805000360461355,0.06565013236926065
Brot,Cloud_Clear,Dienstag,0.06804075424357747,0.06564085919012752
Temp_Very_Cold,Temp_Cold,Temp_Hot,0.068017718921623,0.06561776454974744
Brot,Cloud_Clear,Donnerstag,0.06799348811985617,0.06559347135106619
Brot,Temp_Mild,Cloud_Cloudy,0.06794977502390909,0.06554964568920674
Sonntag,VPI,Markt,0.06793309673229075,0.065532924449198
Weather_Good,Weather_Severe,Sonntag,0.06790046987064724,0.065500213569885
Weather_Good,Donnerstag,Sonntag,0.06787860121272726,0.06547828859782445
Temp_Very_Cold,Temp_Cold,Cloud_Cloudy,0.06777828139969932,0.06537771045051399
Temp_Very_Cold,Temp_Cold,Heimspiel,0.06775263048704117,0.06535199348400356
Donnerstag,Sonntag,Markt,0.06770028482613344,0.06529951302740244
Weather_Severe,Sonntag,Markt,0.06767698785411913,0.0652761560631856
Weather_Good,Sonntag,Markt,0.06752788495661155,0.06512666920971877
Temp_Mild,Temp_Warm,Wind_Moderate,0.06732001470616256,0.06491826367107112
Brot,Temp_Mild,Temp_Hot,0.06730881715352832,0.06490703728353742
Temp_Very_Cold,Temp_Cold,Cloud_Partly_Cloudy,0.06725248509922954,0.0648505601681546
Brot,Cloud_Partly_Cloudy,Mittwoch,0.06718784453140803,0.06478575314393531
Brot,Temp_Hot,Freitag,0.06718762176425797,0.0647855298031359
Brot,Cloud_Partly_Cloudy,Montag,0.06717303377793693,0.06477090425118492
Brot,Cloud_Cloudy,KielerWoche,0.06703426766178378,0.06463178079739351
Brot,Wind_Strong,Montag,0.06696252004056069,0.06455984841834761
Brot,Cloud_Partly_Cloudy,Samstag,0.06694141582163671,0.06453868985379552
Brot,Saisonbrot,Montag,0.0669139236241254,0.06451112686092575
Temp_Warm,Mittwoch,Samstag,0.06687938903329094,0.06447650333981447
Temp_Very_Cold,Temp_Cold,KielerWoche,0.06687845563251282,0.06447556753542916
Brot,Temp_Very_Cold,Cloud_Cloudy,0.06687640567274289,0.06447351229679288
Brot,Saisonbrot,Samstag,0.06685209155050675,0.06444913556308318
Brot,Wind_Strong,Samstag,0.06682798562321834,0.06442496756044558
Brot,Cloud_Partly_Cloudy,Dienstag,0.0668233171286361,0.06442028704398883
Konditorei,Temp_Very_Cold,Samstag,0.06681556477735029,0.06441251472956666
Temp_Cold,Dienstag,VPI,0.06680903436067143,0.06440596749636418
Temp_Cold,Mittwoch,VPI,0.06679976115109909,0.06439667040728225
Temp_Mild,Temp_Warm,Cloud_Cloudy,0.06678462958347209,0.06438149987424502
Brot,Wind_Strong,Mittwoch,0.06677325897782793,0.0643700999880713
Temp_Cold,Cloud_Cloudy,Mittwoch,0.0667368101924728,0.06433355734318302
Temp_Very_Cold,Temp_Cold,Weather_Unknown,0.06671352268291475,0.06431020986578928
Temp_Mild,Temp_Warm,Heimspiel,0.06667389141363356,0.06427047654173734
Temp_Very_Cold,Temp_Cold,Wind_Strong,0.06667067367769652,0.0642672505197851
Brot,Wind_Strong,Dienstag,0.06664294788934222,0.06423945333455083
Saisonbrot,Temp_Very_Cold,Temp_Cold,0.06664149544525921,0.06423799715026846
Brot,Wind_Light,Montag,0.06663787248848818,0.06423436486399503
Temp_Cold,Wind_Moderate,Mittwoch,0.06662355619314175,0.06422001170265201
Brot,Temp_Mild,Weather_Unknown,0.06657511175661701,0.0641714425165053
Brot,Temp_Hot,Cloud_Cloudy,0.06655238154282173,0.0641486537699707
Brot,Cloud_Partly_Cloudy,Donnerstag,0.06653642788978997,0.06413265903457055
Temp_Very_Cold,Temp_Cold,Wind_Light,0.06652239012910022,0.0641185851251409
Brot,Montag,Weihnachtsmarkt,0.06651997226838646,0.0641161610381763
Temp_Cold,Wind_Moderate,Dienstag,0.06647285950881432,0.06406892695819333
Temp_Mild,Temp_Warm,Weather_Unknown,0.06645785538750493,0.06405388419966163
Brot,Saisonbrot,Mittwoch,0.06645551556010576,0.06405153834695587
Temp_Cold,Temp_Hot,Mittwoch,0.06644790032570325,0.06404390350250766
Brot,Samstag,Weihnachtsmarkt,0.06638681025005644,0.06398265611336129
Temp_Very_Cold,Temp_Cold,is_holiday,0.06557900304498265,0.06397622260423652
Temp_Mild,Temp_Warm,KielerWoche,0.06635674229357935,0.06395251072867014
Brot,Wind_Light,Samstag,0.06634992611446755,0.0639456769971658
Temp_Mild,Temp_Warm,Cloud_Partly_Cloudy,0.06632973135167464,0.06392543023069186
Brot,Montag,is_holiday,0.0655136307796862,0.06391073820812487
Brot,Weather_Unknown,KielerWoche,0.06630173701685727,0.0638973638074587
Temp_Mild,Temp_Warm,Weather_Moderate,0.06624575838777591,0.06384124102740107
Brot,Cloud_Cloudy,Wind_Moderate,0.06622060881887637,0.06381602669566322
Brot,Wind_Light,Mittwoch,0.06620211231288797,0.06379748255918727
Brot,Wind_Strong,Donnerstag,0.06619502123032117,0.06379037321632208
Temp_Very_Cold,Temp_Cold,Weather_Moderate,0.06617296514741788,0.06376826033663874
Temp_Cold,Temp_Hot,Dienstag,0.06614642658203673,0.0637416534316042
Brot,Mittwoch,Weihnachtsmarkt,0.06614043232028977,0.0637356437339901
Temp_Cold,Cloud_Cloudy,Dienstag,0.06609698629606942,0.0636920858315958
Temp_Very_Cold,Temp_Cold,Weather_Good,0.06605656595913889,0.06365156140796069
Brot,Weather_Light_Issues,Montag,0.06603461629795149,0.06362955522404068
Brot,Cloud_Cloudy,Weather_Unknown,0.06603458100211479,0.06362951983731335
Brot,Samstag,is_holiday,0.06515676890127053,0.06355326421671015
Temp_Very_Cold,Temp_Cold,Markt,0.06595778501531124,0.06355252609260398
Brot,Temp_Mild,Freitag,0.06594592613581418,0.0635406366752197
Brot,Mittwoch,is_holiday,0.06512626012026212,0.06352270310503105
Brot,Saisonbrot,Dienstag,0.06588937125745942,0.06348393616198511
Brot,Weather_Severe,Montag,0.06588151986624013,0.06347606455259103
Temp_Cold,Temp_Mild,Feiertag,0.06583853743310875,0.06343297143508242
Temp_Very_Cold,Temp_Cold,Weihnachtsmarkt,0.06583203154695838,0.06342644879557724
Temp_Cold,Weather_Unknown,Mittwoch,0.06579189679025954,0.06338621068757355
Temp_Mild,Temp_Warm,Wind_Light,0.06579059901521189,0.06338490957061593
Brot,Weather_Light_Issues,Samstag,0.06578357740942264,0.06337786988343841
Brot,Montag,Heimspiel,0.06578354361272243,0.06337783599970803
Temp_Very_Cold,Temp_Mild,Temp_Warm,0.06576960857594738,0.06336386507871805
Brot,Temp_Very_Cold,Weather_Unknown,0.06575362257850725,0.06334783791561938
Temp_Very_Cold,Temp_Cold,Cloud_Clear,0.06575108982128275,0.06334529863627325
Brot,Dienstag,Weihnachtsmarkt,0.06573716211592096,0.06333133506557576
Brot,Wind_Light,Dienstag,0.06571972538350956,0.06331385343170748
Brot,Montag,VPI,0.06568984335748973,0.06328389445626437
Brot,Weather_Good,Montag,0.06567042662694833,0.06326442772555851
Temp_Cold,Cloud_Partly_Cloudy,Mittwoch,0.06567032430178565,0.06326432513689761
Brot,Wind_Moderate,Weather_Unknown,0.06565332260008994,0.06324727965399579
Brot,Wind_Light,Donnerstag,0.06561986672781994,0.06321373762926497
Brot,Weather_Moderate,Freitag,0.06560540312247287,0.0631992367785823
Temp_Mild,Temp_Warm,Wind_Strong,0.06559606110589222,0.06318987070530657
Temp_Mild,Temp_Warm,Weather_Good,0.06559299088948845,0.06318679258276616
Temp_Warm,Dienstag,Samstag,0.06558866210061642,0.06318245264679834
Temp_Very_Cold,Temp_Cold,Weather_Light_Issues,0.06558451927023323,0.0631782991481824
Temp_Very_Cold,Temp_Cold,Weather_Severe,0.06557942764687497,0.06317319441334768
Brot,Mittwoch,Heimspiel,0.06557631984791235,0.06317007861146928
Temp_Mild,Temp_Warm,is_holiday,0.06473532362370826,0.0631310960484488
Brot,Weather_Light_Issues,Mittwoch,0.06553591790235425,0.06312957262656638
Brot,Montag,Markt,0.06552604403397988,0.06311967333192148
Brot,Saisonbrot,Donnerstag,0.06551869849711678,0.0631123088795128
Brot,Temp_Hot,Weather_Unknown,0.06551750712425297,0.06311111443873607
Brot,Samstag,Heimspiel,0.0654904634370641,0.06308400111115098
Brot,Weather_Severe,Mittwoch,0.06548533070131912,0.06307885515806078
Brot,Weather_Severe,Samstag,0.06548291591127853,0.06307643414967667
Temp_Cold,Weather_Unknown,Dienstag,0.0654812580111721,0.06307477198029965
Brot,Dienstag,is_holiday,0.06467430228739857,0.06306997004432391
Brot,Donnerstag,Weihnachtsmarkt,0.0654609362763996,0.06305439791487966
Temp_Cold,Mittwoch,Heimspiel,0.06544261676875596,0.0630360312325382
Brot,Temp_Very_Cold,Freitag,0.06544231689841273,0.06303573058999667
Temp_Cold,Weather_Moderate,Mittwoch,0.06538992495614293,0.06298320373285404
Brot,Weather_Good,Samstag,0.06537268596614121,0.06296592035060344
Konditorei,KielerWoche,Samstag,0.06536231020995509,0.06295551787573184
Temp_Cold,Cloud_Partly_Cloudy,Dienstag,0.06535272980006146,0.06294591279525474
Brot,Weather_Good,Mittwoch,0.06533901220591298,0.06293215987682954
Brot,KielerWoche,Freitag,0.06533723209326026,0.06293037518019573
Brot,Samstag,VPI,0.06533592866656002,0.06292906839703183
Brot,Donnerstag,is_holiday,0.06443832846026765,0.06283359145934198
Brot,Mittwoch,VPI,0.06523884559406468,0.06283173532520825
Brot,Weather_Light_Issues,Dienstag,0.06518575960491302,0.06277851263393863
Brot,Wind_Moderate,Freitag,0.06516852491694625,0.06276123356480112
Brot,Mittwoch,Markt,0.06516650305023775,0.06275920649156885
Brot,Samstag,Markt,0.06516432756316959,0.06275702540238803
Temp_Cold,Montag,Feiertag,0.06515111984952249,0.06274378367746125
Konditorei,Wind_Moderate,Samstag,0.06513082721239327,0.06272343878461406
Temp_Cold,KielerWoche,Mittwoch,0.06512866570643738,0.06272127171254838
Temp_Cold,Wind_Light,Mittwoch,0.06511642999956391,0.0627090044974169
Saisonbrot,Temp_Mild,Temp_Warm,0.06511552275278554,0.06270809491438067
Brot,Dienstag,Heimspiel,0.06506714523734158,0.0626595928216438
